what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1392809907840
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1392809915473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392809916086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392809916111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392809916730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392809928261
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1392809928308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392809931107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392809932578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392809934095
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1392809936078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1392809939396
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1392809940281
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1392809941108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392809943549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392809953765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392809963917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392809964707
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392809965121
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1392809966821
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1392809966841
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1392809966842
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1392809966895
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1392809966915
